handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_19db3ae5-427b-047b-6233-0e264496d03b,Product,"Sensodyne Natural White Whitening Toothpaste, Charcoal Toothpaste for Whitening","Discover a superior oral care solution at Dentaltourismclinicsindia with Sensodyne Natural White Whitening Toothpaste. Expertly formulated with activated charcoal, it gently removes stains for a naturally whiter smile, while offering lasting sensitivity relief. Ideal for international clients seeking top-tier dental products, this toothpaste supports overall gum health and fresh breath, ensuring a radiant smile for your journey. Benefit from our commitment to exceptional dental care with every brush. Visit us for more premium dental solutions tailored to your needs.",b6120a_6732f548221344d9909512fce1bd9c1f~mv2.jpg;b6120a_9bf980ed658145ea961739042622b178~mv2.jpg;b6120a_ba5ab090b2104d4ab88bb755dbc1e96c~mv2.jpg;b6120a_d961e360ab6642e393a885ed3be7b84d~mv2.jpg;b6120a_cf919263eb4b4421a9fb22f65500f5fc~mv2.jpg,Tooth paste;Sensitive Toothpaste,,,5500.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27c856ff-81c3-d34a-985f-913978c795fa,Product,"Sensodyne Toothpaste Rapid Relief Combo pack, Sensitive tooth paste to help beat","Experience instant relief from sensitive teeth with the Sensodyne Toothpaste Rapid Relief Combo Pack, available now at Dentaltourismclinicsindia. Tailored for those who suffer from tooth sensitivity, this specialized toothpaste offers rapid action, ensuring you enjoy life without dental discomfort. Our dental center is dedicated to providing top-notch dental care and products that align with our values of excellence and patient well-being. Choose Sensodyne Rapid Relief for a clinically proven formula that protects your teeth while fitting seamlessly into your daily routine. Visit Dentaltourismclinicsindia for expert dental services and trusted oral care solutions.",b6120a_bde9f20942fb4c14b5939d86af127b56~mv2.jpg;b6120a_558ccaa4ade549d1b0ff354fc91553ab~mv2.jpg;b6120a_164e7db94e104b019a785def26109356~mv2.jpg;b6120a_9e6f999fca2048bc9cb571da9267ad05~mv2.jpg;b6120a_dc63d270d56642c9a68b90c4d3daa93b~mv2.jpg,Tooth paste,,,396.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_833e78ba-9d03-b1e0-2db0-530641b24481,Product,"Colgate Visible White, Toothpaste","Get a brighter, whiter smile with Colgate Visible White toothpaste. This advanced whitening formula contains hydrogen peroxide, the same ingredient used by dentists for professional whitening treatments. Remove stubborn stains and yellowing with regular use to reveal a visibly brighter smile. The fluoride toothpaste also promotes strong teeth and fights cavities to keep your smile healthy and bright. Experience the confidence of a dazzling smile with Colgate Visible White toothpaste.",b6120a_3abb784063994b73ba38e3e9165af0e7~mv2.jpg;b6120a_efde9de3c12f490d85b43c2ff0f8d6ad~mv2.jpg;b6120a_9925a4826c8949878a0bd43911b8f4ee~mv2.jpg;b6120a_36dc138204f9470cb534fd9575a714cb~mv2.jpg;b6120a_e8d0643a4b53489b8615c84b342f52e9~mv2.jpg;b6120a_11469fa374dc45beba0c1f990f60b352~mv2.jpg,Tooth paste;Whitening tooth paste,,,248.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_80fbc16d-19b2-de60-0381-2cf1dbf0e1a8,Product,"Colgate Strong Teeth, Toothpaste","At Dentaltourismclinicsindia, we proudly recommend Colgate-Palmolive products for our patients’ dental care needs. Renowned for their effective and safe oral hygiene solutions, Colgate-Palmolive aligns perfectly with our commitment to providing exceptional dental services. Our dental center values thorough care and prevention, making Colgate-Palmolive a trusted partner in ensuring our patients maintain optimal oral health. Experience quality dental care and top-tier products during your next visit to our clinic.",b6120a_921240dbc41a422aa7971aab350eba24~mv2.jpg;b6120a_89682e32582741cd9cb6cd85684e3ebe~mv2.jpg;b6120a_9afe397ac4624d3cb772c90f34895cfa~mv2.jpg;b6120a_5b8b12d259a74cf0b5ee7b1969c27acb~mv2.jpg;b6120a_2963e51e3c524fc9852bcfd9ca7d8c25~mv2.jpg;b6120a_7bb94b768a884f6587c36780ad3a1b7f~mv2.jpg,Tooth paste;Regular/ family Toothpaste,,,206.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a1aa374f-acaa-f219-a36c-9d0b2b3bed33,Product,Matra Natural Bamboo Toothbrush With Ultra Soft Bristles,"Discover the Matra Natural Bamboo Toothbrush with Ultra Soft Bristles at Dentaltourismclinicsindia, where eco-friendly meets superior dental care. Crafted from sustainable bamboo and featuring ultra-soft bristles, this toothbrush is gentle on your gums and effective in maintaining excellent oral hygiene. Embrace the natural choice for your dental routine and support our commitment to offering high-quality, environmentally conscious products. Improve your dental health with a toothbrush designed for comfort and sustainability; a perfect addition to the exceptional care provided by our clinic. Ensure your smile stays bright and healthy while being kind to the planet.",b6120a_bc3ab44f8ccb4bca8bc4f05c6ea58247~mv2.jpg;b6120a_415095001c9c4f0cb9a2a87404c225ad~mv2.jpg;b6120a_ed6cbdd670b0437ca23db613a72a9ce4~mv2.jpg;b6120a_2db9412bda62470088e4a73d6a590d63~mv2.jpg;b6120a_9dbafe4d087b4ad7baaf41e4fc3eec0e~mv2.jpg,Soft Bristles Toothbrushes,,,170.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0220af03-a272-33ce-8a98-26a1bd002e70,Product,Allure Bamboo Toothbrush Charcoal,"Introducing the Allure Bamboo Toothbrush Charcoal, a sustainable choice for eco-conscious individuals seeking superior dental care. Crafted with biodegradable bamboo handles, this toothbrush features charcoal-infused bristles designed to effectively remove plaque and whiten teeth naturally. At Dentaltourismclinicsindia, we are committed to offering products that not only enhance your oral health but also align with our values of sustainability and excellence in dental care. Elevate your dental hygiene routine with the Allure Bamboo Toothbrush Charcoal and support a greener planet. Visit us at Dentaltourismclinicsindia for a range of dental services and products that prioritize your well-being and the environment.",b6120a_038be5966ec647b483d5a44a759def18~mv2.webp;b6120a_2b8fc86cd8a348bcbdf392fe9bd4606d~mv2.jpg;b6120a_a24d06128136469e85a453582ab9a05c~mv2.jpg;b6120a_f008a413c22948f681897d0035e37736~mv2.jpg;b6120a_60a10dd012cc49d7b2c4e2a0cc921724~mv2.jpg;b6120a_ac632c61ad5a4b66a59dc3847ae535d2~mv2.jpg;b6120a_f32c58d861f1480ea4fda7dbda47ec51~mv2.jpg;b6120a_1d213f8aacad4c4a92edf4cd04dd34e7~mv2.jpg,Medium Bristles tooth Brushes,,,299.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d47c4f0-a5d9-7fb4-e3ea-6ba02ccccab2,Product,Stim Ortho MB Super Soft Toothbrush (specially designed for orthodontic care),"Experience superior orthodontic care with the Stim Ortho MB Super Soft Toothbrush, now available at Dentaltourismclinicsindia. Expertly designed for those with braces, this toothbrush features ultra-soft bristles that gently clean around brackets and wires, ensuring your orthodontic treatment remains hassle-free. Our dental center is dedicated to providing top-tier oral care solutions, and the Stim Ortho MB is a perfect addition to your daily routine. Trust in our commitment to your dental health and comfort, as we continuously strive to bring you the best in specialized dental care. Enhance your orthodontic hygiene with ease and efficiency today.",b6120a_f20e00dd4d424c57a4c511c435656173~mv2.jpg;b6120a_1f043b7612d947b887423ce486ebeafa~mv2.jpg;b6120a_37d32697c1ac44ae810b55448f16564c~mv2.jpg;b6120a_d414ddc51d4643ce89a25c4f4ec6a486~mv2.jpg;b6120a_8648419ecb834098bc3b9a7be3ca5e21~mv2.jpg;b6120a_81143474838d48c1b9940b697f498e0c~mv2.jpg;b6120a_fbccc6af14a5496dac0eccc2be9e3558~mv2.jpg,Soft Bristles Toothbrushes,,,215.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_162b48ca-d533-1e7f-b409-78b2ea5657ad,Product,Sensodyne Soft Sensitive Toothbrush,"The Sensodyne Soft Sensitive Toothbrush is designed to provide gentle yet effective cleaning for those with sensitive teeth. Tailored for optimal care, its soft bristles help minimize discomfort while maintaining oral hygiene. At Dentaltourismclinicsindia, we prioritize your dental health with top-quality products and services. Enhance your dental care routine with Sensodyne, trusted by professionals. Experience a new level of comfort and care with our expert recommendations.",b6120a_d0007a23be954c2ab28d9aea43cf4a81~mv2.jpg;b6120a_fe84f179d0ad49119e330297bfecb28a~mv2.jpg;b6120a_ca57beb45d0e472c88a973af9d3a9c87~mv2.jpg;b6120a_68a23e5f1d37463db4be0625726d4b86~mv2.jpg;b6120a_fbc1910473b5482493eb62cf447951fc~mv2.jpg,Soft Bristles Toothbrushes,,,65.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3961fedb-7209-f8ac-f35d-89826a40815e,Product,Sensodyne Sensitive Soft Toothbrush,"At Dentaltourismclinicsindia, we understand the importance of specialized care for sensitive teeth. The Sensodyne Sensitive Toothbrush is specifically designed with gentle bristles to provide a thorough clean while minimizing discomfort. Ideal for patients with dental sensitivity, this toothbrush enhances your oral care routine without compromising comfort. Turn to Dentaltourismclinicsindia for expert guidance on maintaining optimal dental health with top-quality products like the Sensodyne Sensitive Toothbrush.",b6120a_ce9e429956a44cdab362f2b82a9d128b~mv2.jpg;b6120a_8f7f7f35b53d40a5a69870c9884d877c~mv2.jpg;b6120a_33322a5ad64a44c7af5aef4117db0a06~mv2.jpg;b6120a_c78c1a09cb1b404db3e670ec39e82ceb~mv2.jpg;b6120a_57ef51904d5c4ba19115fadf50928fcc~mv2.jpg;b6120a_8a75b44e7b6742278bc0045beb1ad480~mv2.jpg,Medium Bristles tooth Brushes,,,126.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_84b22450-c596-a1a5-dbd3-5be29a71c57a,Product,Thermoseal Proxa Ws Interdental Brushes,"Thermoseal Proxa Ws Interdental Brushes offer precision cleaning for your oral care routine, perfect for those visiting Dentaltourismclinicsindia for top-tier dental services. These brushes are expertly designed to navigate tight spaces between teeth, ensuring a thorough and gentle clean. Enhance your dental health with ease, supported by our commitment to providing premium dental care. Ideal for maintaining oral hygiene between professional cleanings, Thermoseal Proxa Ws helps you keep your smile brighter and healthier. Experience the perfect blend of convenience and efficacy with our recommended interdental brushes.",b6120a_5931ebe2cf4d44bbab31e0bad6e41ddb~mv2.jpg;b6120a_03918f87c3774f5e84d0b2e3704eceb2~mv2.jpg;b6120a_7c57b2aa0a814d24a67738311ec0033b~mv2.jpg;b6120a_bafdaa9d05084021a4c49ed57e6b657b~mv2.jpg;b6120a_258fa158045f488fb49c782967d0c279~mv2.jpg,Interproxa Brushes,,,331.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5f27dc7d-0eec-1d69-a3ed-35610effee65,Product,Thermoseal Proxa NS Brush,"The Thermoseal Proxa NS Brush is a high-quality interdental brush designed to provide comprehensive oral care, making it ideal for dental tourism patients seeking top-notch dental services at Dentaltourismclinicsindia. Known for its superior bristle technology, this brush ensures effective plaque removal and is perfect for maintaining gum health. With its user-friendly design and portability, it caters to the needs of travelers aiming for consistent dental hygiene. At Dentaltourismclinicsindia, we prioritize your oral health by offering products like Thermoseal Proxa NS Brush that support our commitment to excellence and patient care. Select the Thermoseal Proxa NS Brush to experience the perfect blend of convenience and professional-grade dental care.",b6120a_9c7ffeee237145f5b08ca080c5fb5121~mv2.jpg;b6120a_aa8490d7b18b4d7c944f2c922fe28b88~mv2.jpg;b6120a_9e7c5bd345094ce7842faac46c08d1ef~mv2.jpg;b6120a_48e227ff85bc46e78b8d36605a754197~mv2.jpg;b6120a_45cb93c5bd2f4dabbad14c05b65df0d0~mv2.jpg,Interproxa Brushes,,,335.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fe10cc59-f117-0b79-e136-dbbfe8a1d352,Product,"Perfora Manual Toothbrush with Ultra Soft Bristles (BPA free plastic, 2700 filam","Experience premium dental care with the Perfora Manual Toothbrush, designed specifically for our patients at Dentaltourismclinicsindia. Made from BPA-free plastic and featuring 2700 ultra-soft bristles, this toothbrush ensures a gentle yet effective clean, preserving your gums and enamel. Our dedication to your oral health is evident in every detail, supporting your dental hygiene routine with professional-quality tools. Ideal for sensitive teeth, this toothbrush aligns with our commitment to superior dental services and your overall well-being. Choose Perfora for an unparalleled brushing experience, endorsed by our dental experts.",b6120a_f29cd10c1614437aab707db1a89b5bc0~mv2.webp;b6120a_5cdddb55f82a41388f9bc026552a34be~mv2.webp;b6120a_9e639f441550421bb6fd5dc5375bd674~mv2.webp;b6120a_81e2dd50a0a94215975a6688af92a94a~mv2.webp;b6120a_e1988dc4b83043ef8d916efddabd6318~mv2.webp;b6120a_7054420d6489407e9183451bd74f463a~mv2.webp,Soft Bristles Toothbrushes,,,195.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5a55e41-6c2e-db24-f6a1-04c04ba7c117,Product,Oral-B Pro-Health Anti-Bacterial Toothbrush (Buy 2 Get 1 Free),"Enhance your oral hygiene with the Oral-B Pro-Health Anti-Bacterial Toothbrush, now available in a special Buy 2 Get 1 Free offer at Dentaltourismclinicsindia. Designed by dental experts, this toothbrush ensures optimal plaque removal and promotes healthier gums with its advanced anti-bacterial bristles. Our commitment to superior dental care aligns perfectly with this product, making it an ideal choice for those seeking professional-grade oral health solutions. Experience the blend of innovation and care that reflects our dedication to your dental well-being. Schedule your visit today and discover the difference in every smile.",b6120a_f2177cecc80e4dadadc77156b5754e7b~mv2.webp;b6120a_cbe5536c81d14fb68c4eb792d7c7a526~mv2.jpg;b6120a_83196a649a224379bddfdbb0844d6cc7~mv2.jpg;b6120a_909778a44e0d48b9a83fe8c5747735d9~mv2.jpg;b6120a_5d5666f813ae4d188ef7e61f5cd2393c~mv2.jpg,Soft Bristles Toothbrushes,,,193.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_59cf0de1-778b-462f-5bbe-44d41769708c,Product,Oral-B Sensitive Whitening Extra Soft Bristles Toothbrush,"Experience gentle yet effective oral care with the Oral-B Sensitive Whitening Extra Soft Bristles Toothbrush, now available at Dentaltourismclinicsindia. Crafted for those with sensitive teeth and gums, this toothbrush features ultra-soft bristles that gently remove plaque while enhancing your smile's natural whiteness. At our dental center, we prioritize your comfort and dental health, providing top-tier products and expert care. Trust in our commitment to sensitive oral care solutions and ensure your smile shines bright and healthy.",b6120a_1938952ab95347598370389bfd6aa418~mv2.jpg,Medium Bristles tooth Brushes,,,155.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d2b75fd-630f-a7a7-ab03-41f421938dbf,Product,Oral-B Kids Toothbrush - Extra Soft (Pack of 3),"Introducing the Oral-B Kids Toothbrush - Extra Soft (Pack of 3), specially designed to cater to your child's delicate dental needs. At Dentaltourismclinicsindia, we are committed to providing the highest standard of dental care, and these toothbrushes are a perfect example. With ultra-soft bristles, they ensure a gentle yet effective cleaning experience for young smiles. Ideal for maintaining oral hygiene and fostering healthy brushing habits, they are a valuable addition to our comprehensive dental products and services. Make oral care fun and effective for your child with our trusted solutions.",b6120a_59a3ae345e2e4ce5ab28fe1b2960a0fd~mv2.jpg;b6120a_d2a2d2a712b74495a9e087c03fbf4fd4~mv2.jpg;b6120a_abb022a7681e42029cdac493fc7cee8a~mv2.jpg;b6120a_30bb5c21019248dfb4e77b68725cd231~mv2.jpg;b6120a_11938f5114674d68a3ebc792c113b467~mv2.jpg;b6120a_3fba952acb2e4c64a6e6441d1eddfb1c~mv2.jpg,Kids Tooth Brush,,,60.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_88a0cddc-4072-73e6-822c-f62584cbad12,Product,Oral-B Cavity Defense Bacteria Fighter Toothbrush - Soft,"Discover the Oral-B Cavity Defense Bacteria Fighter Toothbrush - Soft at Dentaltourismclinicsindia. Specifically designed to guard against cavities and minimize bacterial growth, this premium toothbrush offers exceptional oral care with its gentle bristles. Dedicated to your dental well-being, this essential tool complements our top-tier dental services, ensuring a comprehensive approach to your oral health. Perfect for sensitive gums, it's a trusted choice for protecting your smile. Experience the superior quality of Oral-B and the trusted care of our dental professionals today.",b6120a_1e2be36a8cfb4b098651de972c842814~mv2.jpg;b6120a_491751a992424c5491b670f4ffb20776~mv2.jpg;b6120a_7990ea3e26bd4dcb9c9a611c109bcdba~mv2.jpg;b6120a_c2d6b8b31bef4e0f9d0d3fee761f8cf2~mv2.jpg;b6120a_54fff6685d71496aad4be2374a89a6f5~mv2.jpg,Soft Bristles Toothbrushes,,,109.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a12afb73-6854-b1c2-8dc2-3b9eca3a0753,Product,"Oral-B Gentle Care Toothbrush with Clove Extract, Extra Soft","Experience exceptional oral care with the Oral-B Gentle Care Toothbrush with Clove Extract, Extra Soft available at Dentaltourismclinicsindia. Designed for those who prioritize both comfort and effectiveness, this toothbrush features extra soft bristles that ensure a gentle clean, perfect for sensitive gums. Infused with natural clove extract, it not only enhances dental hygiene but also provides a refreshing, soothing sensation. At Dentaltourismclinicsindia, we are committed to offering products that align perfectly with our values of excellent patient care and advanced dental solutions. Invest in your dental health with a product that integrates seamlessly with our top-notch services.",b6120a_188270dedece45208c8980360181ed07~mv2.jpg;b6120a_e9378851c2e246b59dc92ac8a1626094~mv2.jpg;b6120a_209fbd23851942e987e7962d49497438~mv2.jpg;b6120a_a8657d7adc054cd0b96a91c93dbf5944~mv2.jpg;b6120a_c5351a15e75b4217a1f533188715de04~mv2.jpg,Soft Bristles Toothbrushes,,,250.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f562ae8-6f2d-f909-9c39-1d3154addf1c,Product,Oral-B Criss Cross Gum Care Toothbrush (Buy 2 Get 2 Free),"Discover optimal oral health with the Oral-B Criss Cross Gum Care Toothbrush, now available in an exclusive Buy 2 Get 2 Free offer at Dentaltourismclinicsindia. Designed for precision cleaning, its unique criss-cross bristles reach deep between teeth, effectively removing plaque and promoting healthier gums. Ideal for patients visiting our dental center, this toothbrush complements our expert dental services, ensuring top-notch care even at home. Experience the perfect blend of advanced dental solutions and unmatched value, tailored to meet the needs of our discerning global clientele.",b6120a_f26e5e0bf40d486a8d7dd44d7e9dd801~mv2.jpg;b6120a_bc93c325641f4bd192b45df1b38b0699~mv2.jpg;b6120a_b30c6ad501c84355a8e11c43dd96b4de~mv2.jpg;b6120a_39fb6b04e06341d8a72ba87bc8efa1fa~mv2.jpg;b6120a_92c7d339841d4d3c8a73a429eb8977af~mv2.jpg,Medium Bristles tooth Brushes,,,198.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_563c5cc2-6a1b-a9a1-e0be-23f76d5f1180,Product,Oral-B Sensitive Teeth & Gums Extra Soft Toothbrush,"Experience unparalleled comfort and care with the Oral-B Sensitive Teeth & Gums Extra Soft Toothbrush, now available at Dentaltourismclinicsindia. Specially designed for those with sensitive gums, this toothbrush boasts ultra-soft bristles that gently yet effectively clean your teeth without causing discomfort. Beneficial for patients with sensitive dental conditions, it aligns seamlessly with our commitment to providing top-tier, compassionate dental care. Trust Dentaltourismclinicsindia, where your oral health is our priority, to offer products that enhance your dental hygiene routine. Visit us to discover more and schedule a consultation with our experienced dental professionals today.",b6120a_87776f05385040e09425786f85cabf2e~mv2.jpg;b6120a_9787ae94493c4364a4a7baf97d6567b1~mv2.jpg,Soft Bristles Toothbrushes,,,120.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f5bf10f2-daee-2b0f-da01-0e9849be98e8,Product,Colgate Kids Ultra Soft For 0 To 2 Years,"At Dentaltourismclinicsindia, we prioritize your child's oral health right from the start. Introducing Colgate Kids Ultra Soft toothbrush, designed specifically for 0 to 2-year-olds, ensuring a gentle yet effective cleaning for their delicate gums and emerging teeth. Trusted by parents worldwide, this ultra-soft brush is perfect for establishing healthy dental habits early on. Dive into the exceptional dental care services at Dentaltourismclinicsindia where your child’s smile is our mission.",b6120a_1322a66acf804a54b3db1ddae94cb06a~mv2.jpg;b6120a_d8eb3d540e244335a96bbad3eed5ed17~mv2.jpg;b6120a_fa2ae1716bc04860abb9567e6198b753~mv2.jpg;b6120a_a7a65f3359104b52a7f8a97bd7c46d90~mv2.jpg;b6120a_2cceea20af9940009e18247e0fff367d~mv2.jpg,Kids Tooth Brush,,,30.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0b876aff-58d0-1381-8688-37b858142a0e,Product,Colgate Slim Soft Charcoal Toothbrush (Buy 2 Get 2 Free),"Experience pristine oral hygiene with the Colgate Slim Soft Charcoal Toothbrush (Buy 2 Get 2 Free) at Dentaltourismclinicsindia. Designed with ultra-thin charcoal-infused bristles, this toothbrush ensures a deep and gentle clean, reaching those tight spaces between teeth and along the gumline. Perfect for both locals and dental tourists prioritizing superior dental care, this offer provides exceptional value while maintaining the highest standards of oral health. Trust Dentaltourismclinicsindia, where your smile is our top priority, to bring you exclusive, professional-grade dental products that enhance your overall dental hygiene routine.",b6120a_0207f66f862442dd9f1b18e6987edc0c~mv2.webp;b6120a_917a1b50917b45d3965db5b143dccf62~mv2.jpg;b6120a_285e7b1df64a477fb94795d4a7514381~mv2.jpg;b6120a_7e6dd2d91c0349e5bcadd1f8917a2fbd~mv2.jpg;b6120a_fdff9c4f71e2429997c11ebbc8dd3503~mv2.jpg,Soft Bristles Toothbrushes,,,190.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8f8dccd0-fd53-2354-3c60-76e06da6e8e4,Product,Colgate ZigZag Medium Bristle Toothbrush (6 pcs pack),"Enhance your oral care routine with the Colgate ZigZag Medium Bristle Toothbrush (6 pcs pack), available at Dentaltourismclinicsindia. Designed for superior cleaning, the zigzag bristles effectively reach between teeth and along the gumline, promoting optimal hygiene. Our dental center values high-quality products that complement our comprehensive dental services, ensuring you always have the best tools for maintaining your smile. Invest in a healthier mouth with Colgate's trusted quality, supported by our professional team's commitment to your dental wellness. Perfect for home or travel, this pack offers convenience and superior care.",b6120a_97da250ecce24abf93dce5e239119163~mv2.jpg;b6120a_d36fea2700d244519d0c07383f73a16e~mv2.jpg;b6120a_423d7cc4afa54763b58bdf74668f00ad~mv2.jpg;b6120a_efeba0f4ccc24f81bcf15d636b7780d9~mv2.jpg;b6120a_5702b340b4794b82bd0b707c9d6ebee6~mv2.jpg;b6120a_099bad8950f841ce86bda8e863811768~mv2.jpg,Medium Bristles tooth Brushes,,,130.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a41c06d5-0999-a50a-8ff8-738b3a47c71c,Product,Colgate Visible White O2 Toothbrush - Ultra Soft,"For a truly transformative dental hygiene experience, the Colgate Visible White O2 Toothbrush - Ultra Soft at Dentaltourismclinicsindia is the ideal choice. Specially designed with ultra-soft bristles, it provides gentle yet effective cleaning, perfect for maintaining oral health during your dental tourism journey. Experience the confidence of a dazzling smile, as this toothbrush helps to visibly whiten teeth with every use. At Dentaltourismclinicsindia, we prioritize your dental care, combining advanced products with our comprehensive dental services for unparalleled results. Discover the difference in your oral health today with Colgate Visible White O2 Toothbrush - Ultra Soft.",b6120a_abf8471bcb3d44ed8d3e7fb8e2a9e54d~mv2.jpg;b6120a_410ec67caaae4e83aa16b0f2c1bceb18~mv2.jpg;b6120a_0d55f3ab22e24b89ba50055f6dafbdfa~mv2.jpg;b6120a_3179fef842c54ca1b8e0940a3188f8e8~mv2.jpg;b6120a_b0bdf7584c974fa8ae1f3dbcb76fda4e~mv2.jpg,Soft Bristles Toothbrushes,,,260.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3863457d-4cd0-c7ef-5629-06fb6c113557,Product,Colgate Gentle Enamel Ultra Soft Toothbrush (4 pcs pack),"Experience unparalleled dental care with the Colgate Gentle Enamel Ultra Soft Toothbrush (4 pcs pack), specially designed for sensitive teeth and gums. Ideal for visitors to Dentaltourismclinicsindia, this toothbrush features ultra-soft bristles that gently clean while protecting your enamel, ensuring a thorough yet gentle clean. Our dental center values your oral health and the longevity of your smile, promoting products that align with our commitment to high-quality, professional care. Choose Colgate Gentle Enamel Ultra Soft Toothbrush for a superior, comfortable brushing experience that complements your dental hygiene routine perfectly. Enhance your dental care journey with Dentaltourismclinicsindia, where your smile is our priority.",b6120a_1ea5e96b04c0458fb68dbe974477333f~mv2.jpg;b6120a_46ff31071c5140c18f04fcf3a5039a4b~mv2.jpg;b6120a_8e181a8342a34e269a1559101f89e3b8~mv2.jpg;b6120a_dac7f8feb5934626a06ef28583af8134~mv2.jpg;b6120a_04bcda371d514b5da0e5a3d050f030db~mv2.jpg,Medium Bristles tooth Brushes,,,290.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6a2aa516-37c4-34a6-542b-fbc2a67c11d7,Product,Colgate Gentle UltraFoam Ultra Soft Bristles Toothbrush,"Discover the ultimate in dental care with the Colgate Gentle UltraFoam Ultra Soft Bristles Toothbrush, now available at Dentaltourismclinicsindia. Specifically designed for those with sensitive gums, this toothbrush features ultra-soft bristles that provide a gentle yet thorough clean. The advanced UltraFoam technology ensures superior plaque removal while being kind to your teeth and gums. Perfect for our patients who prioritize quality dental care, this toothbrush aligns with Dentaltourismclinicsindia’s commitment to promoting optimal oral health. Enhance your dental routine today and experience the exceptional care that our clinic stands for.",b6120a_d2ec7e40fe7b40ce8ffc7130c32afe08~mv2.webp;b6120a_9d6e32ba3ae04a34825aed13ee7b1dce~mv2.jpg;b6120a_cad0369e15f44b7da15106f17987f9e5~mv2.jpg;b6120a_cd0a8bdbbb7a46c5bc08691e12b972d5~mv2.jpg;b6120a_16f199b884414485a6f28624b4a1fb2c~mv2.jpg;b6120a_3bbcaef957324e29a720fd01f65a167c~mv2.jpg,Soft Bristles Toothbrushes,,,254.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
